EnsemblID,log2FoldChange,padj,Gene.name
ENSG00000141873.6,0.3380763547,0.0632268939,SLC39A3
ENSG00000261474.1,-0.7265821505,0.0632434344,RP11-452L6.1
ENSG00000235387.1,-0.5137974604,0.0632434344,RP11-327L3.1
ENSG00000226696.1,-0.6541975921,0.0634034602,LENG8-AS1
ENSG00000233593.1,-0.5889002614,0.0634034602,RP4-665J23.1
ENSG00000247095.2,-0.3487484586,0.0634034602,MIR210HG
ENSG00000136783.9,0.3575855837,0.0634091871,NIPSNAP3A
ENSG00000129235.6,0.3557170312,0.0634091871,TXNDC17
ENSG00000164048.9,-0.3931066803,0.0635064073,ZNF589
ENSG00000172061.7,0.5796207495,0.0635065405,LRRC15
ENSG00000139209.11,-0.7278792878,0.0635242648,SLC38A4
ENSG00000105967.11,0.7606085365,0.0635692322,TFEC
ENSG00000151640.8,-0.5791288489,0.0635692322,DPYSL4
ENSG00000198886.2,-0.3871847349,0.0635692322,MT-ND4
ENSG00000198898.7,0.3609602275,0.0635692322,CAPZA2
ENSG00000061794.8,0.3091909312,0.0635692322,MRPS35
ENSG00000187824.4,-0.2741103583,0.0635692322,TMEM220
ENSG00000162704.11,0.3657681405,0.0635739099,ARPC5
ENSG00000102471.9,0.3517214095,0.0635739099,NDFIP2
ENSG00000229119.3,0.3795492428,0.063586382,CTB-63M22.1
ENSG00000132879.9,-0.3336370536,0.063586382,FBXO44
ENSG00000154655.10,-0.5686027643,0.0637500741,L3MBTL4
ENSG00000163374.15,-0.2988927132,0.0637962872,YY1AP1
ENSG00000185803.4,0.3860322782,0.0639172272,SLC52A2
ENSG00000182983.10,-0.4153254145,0.0640473962,ZNF662
ENSG00000070010.13,0.3153637019,0.0640473962,UFD1L
ENSG00000132716.12,-0.2893471604,0.0640473962,DCAF8
ENSG00000157617.12,0.4009162566,0.064079557,C2CD2
ENSG00000174938.10,0.6224622539,0.0643034444,SEZ6L2
ENSG00000223652.2,-0.6952165855,0.0643850122,AC106786.1
ENSG00000120438.7,0.2468515534,0.0644281201,TCP1
ENSG00000164039.10,-0.3153192248,0.0644795492,BDH2
ENSG00000124145.5,-0.4134837929,0.0645058968,SDC4
ENSG00000235904.1,-0.6757564247,0.0645191017,RBMS3-AS3
ENSG00000130988.8,-0.3202618836,0.064601362,RGN
ENSG00000099725.10,-0.6095978872,0.0646750241,PRKY
ENSG00000177042.9,-0.362241914,0.0646750241,TMEM80
ENSG00000237380.2,0.5497692473,0.06476159,HOXD-AS2
ENSG00000213432.2,0.5037703471,0.064773163,RP11-624L12.1
ENSG00000132603.9,0.420480272,0.0649685243,NIP7
ENSG00000151623.10,-0.331719115,0.0649685243,NR3C2
ENSG00000173457.6,0.5607388985,0.0649944035,PPP1R14B
ENSG00000015520.10,-0.6652438061,0.0650681001,NPC1L1
ENSG00000162373.8,-0.5212366133,0.0650681001,BEND5
ENSG00000081913.9,-0.3610762082,0.0650681001,PHLPP1
ENSG00000184992.10,0.3409322895,0.0650681001,BRI3BP
ENSG00000177045.5,-0.3228302052,0.0650681001,SIX5
ENSG00000136738.10,0.3057182434,0.0650681001,STAM
ENSG00000172935.8,0.4018295015,0.0653043364,MRGPRF
ENSG00000099282.5,0.702435585,0.0653408543,TSPAN15
ENSG00000104953.14,-0.6727190697,0.0653408543,TLE6
ENSG00000227295.2,-0.5337248706,0.0653408543,ELL2P1
ENSG00000101132.5,0.3422867277,0.0653408543,PFDN4
ENSG00000133612.14,-0.3399800656,0.0653408543,AGAP3
ENSG00000005238.14,0.2593938828,0.0653408543,FAM214B
ENSG00000184838.10,-0.5577872685,0.0653764476,PRR16
ENSG00000198873.10,0.566666713,0.0654534396,GRK5
ENSG00000165264.6,0.410884781,0.0656484043,NDUFB6
ENSG00000185090.10,-0.5921472861,0.0657184095,MANEAL
ENSG00000110047.12,0.3965602578,0.0657361654,EHD1
ENSG00000059145.14,-0.3694254562,0.0657532323,UNKL
ENSG00000257742.1,-0.3018553648,0.0657532323,RP11-350F4.2
ENSG00000100997.14,0.3531819776,0.0657632161,ABHD12
ENSG00000166343.5,-0.6887316581,0.0659566406,MSS51
ENSG00000118804.7,0.48420084,0.0659566406,STBD1
ENSG00000143545.4,0.3326757588,0.0659566406,RAB13
ENSG00000165895.13,0.3660614141,0.0660068483,ARHGAP42
ENSG00000093167.13,0.2555378255,0.0660068483,LRRFIP2
ENSG00000164011.12,-0.4110254203,0.066100809,ZNF691
ENSG00000131979.14,0.4214170068,0.0662260321,GCH1
ENSG00000185024.11,-0.3587899366,0.0662260321,BRF1
ENSG00000229117.4,0.3304322841,0.0662260321,RPL41
ENSG00000162607.8,0.2989229731,0.0662260321,USP1
ENSG00000120533.8,0.2731504455,0.0662790446,ENY2
ENSG00000181291.5,-0.7536535509,0.0664320145,TMEM132E
ENSG00000123243.10,-0.409673629,0.0665063344,ITIH5
ENSG00000204149.5,-0.6118187882,0.0666962102,AGAP6
ENSG00000164951.11,0.3723015877,0.0667078622,PDP1
ENSG00000144283.17,-0.3037715354,0.0667078622,PKP4
ENSG00000123094.11,0.2870022331,0.0670746699,RASSF8
ENSG00000163637.7,0.3561860755,0.067078229,PRICKLE2
ENSG00000125730.11,-0.7516162255,0.0670900956,C3
ENSG00000204271.6,-0.4354789932,0.0670900956,SPIN3
ENSG00000178295.10,0.5546965378,0.0671449633,GEN1
ENSG00000111087.5,-0.6534366691,0.0672823874,GLI1
ENSG00000109917.6,0.3073473626,0.0674938281,ZNF259
ENSG00000142082.10,-0.3108276186,0.0675931544,SIRT3
ENSG00000241556.1,0.4727967432,0.0676535358,RP11-490G8.1
ENSG00000183578.5,0.4580145307,0.0677175552,TNFAIP8L3
ENSG00000101425.8,0.4289702001,0.0677649648,BPI
ENSG00000110274.10,-0.3632060554,0.0677649648,CEP164
ENSG00000154265.11,-0.386823604,0.0677940706,ABCA5
ENSG00000161149.7,-0.5812254048,0.0678316279,TUBA3FP
ENSG00000166189.6,0.3291834666,0.0679068434,HPS6
ENSG00000108963.12,-0.3404857266,0.0679237328,DPH1
ENSG00000155636.9,0.430315615,0.0679790845,RBM45
ENSG00000166821.4,-0.3677928908,0.0679790845,PEX11A
ENSG00000102805.9,0.3041825007,0.0679790845,CLN5
ENSG00000142937.7,0.2867638675,0.068018819,RPS8
ENSG00000165458.8,-0.3037022462,0.0680289645,INPPL1
ENSG00000255302.2,0.2773334437,0.0680289645,EID1
ENSG00000115257.10,-0.7351530217,0.0680687033,PCSK4
ENSG00000141510.10,-0.3109500652,0.0680687033,TP53
ENSG00000204304.5,-0.3051613576,0.0681338843,PBX2
ENSG00000101849.11,-0.3936508244,0.0682883132,TBL1X
ENSG00000068383.14,-0.3976290904,0.068437301,INPP5A
ENSG00000185885.11,-0.3438929699,0.068437301,IFITM1
ENSG00000110400.6,0.5038548444,0.0685297708,PVRL1
ENSG00000258137.1,0.751664064,0.0685599933,RP11-753H16.3
ENSG00000203943.4,0.6816460913,0.0685792577,SAMD13
ENSG00000100300.13,0.4400513749,0.0685792577,TSPO
ENSG00000085662.9,0.3105073961,0.0687530802,AKR1B1
ENSG00000186088.11,0.5014506904,0.0687573236,PION
ENSG00000173442.7,-0.3225349365,0.0688054135,EHBP1L1
ENSG00000168288.8,0.3366345422,0.0688457016,MMADHC
ENSG00000258297.1,-0.4541033236,0.0688705849,RP11-658F2.8
ENSG00000186603.4,-0.6043478486,0.0690531458,HPDL
ENSG00000213551.3,0.3901877855,0.0691282294,DNAJC9
ENSG00000182492.10,-0.2924410466,0.0691282294,BGN
ENSG00000205275.2,-0.7394490397,0.0691827121,RP13-608F4.4
ENSG00000145386.5,0.6386075871,0.0691827121,CCNA2
ENSG00000147145.7,-0.398447334,0.0691841061,LPAR4
ENSG00000108773.6,-0.4523993347,0.0692385358,KAT2A
ENSG00000137876.5,0.3682307604,0.0692385358,RSL24D1
ENSG00000078246.11,-0.2964429624,0.0692385358,TULP3
ENSG00000136002.12,-0.5232362355,0.0693712177,ARHGEF4
ENSG00000164305.13,0.4742999204,0.0694999826,CASP3
ENSG00000108479.7,0.4136778507,0.069662791,GALK1
ENSG00000162415.6,-0.5290439661,0.0696644013,ZSWIM5
ENSG00000198246.7,-0.3823543609,0.0696644013,SLC29A3
ENSG00000179403.10,0.2662574808,0.0696644013,VWA1
ENSG00000168477.13,0.5160037402,0.0696653307,TNXB
ENSG00000092068.14,-0.4687161113,0.069678281,SLC7A8
ENSG00000125798.9,-0.6856294942,0.0696934077,FOXA2
ENSG00000135378.3,0.7365430883,0.0697865116,PRRG4
ENSG00000167799.5,0.7048615825,0.0698643588,NUDT8
ENSG00000182552.10,0.3128476867,0.0698643588,RWDD4
ENSG00000089280.14,-0.2486372023,0.0698810532,FUS
ENSG00000085465.11,-0.5202041334,0.0700942673,OVGP1
ENSG00000148400.9,-0.3855438114,0.0701470697,NOTCH1
ENSG00000135272.5,0.2641504934,0.0702416228,MDFIC
ENSG00000096060.10,-0.2277325605,0.070566619,FKBP5
ENSG00000137831.10,0.2724846203,0.0705827106,UACA
ENSG00000140395.3,0.2465053282,0.0705827106,WDR61
ENSG00000124225.11,0.3756371478,0.0706256784,PMEPA1
ENSG00000157796.13,-0.3358664806,0.0706671079,WDR19
ENSG00000197724.6,-0.2729264695,0.0706671079,PHF2
ENSG00000109452.8,0.5215052702,0.0708989643,INPP4B
ENSG00000075240.12,-0.3272444844,0.0708989643,GRAMD4
ENSG00000113643.4,0.3237641307,0.0708989643,RARS
ENSG00000202198.1,-0.6693878576,0.0709102642,RN7SK
ENSG00000182004.8,0.3888655625,0.0710324855,SNRPE
ENSG00000144891.13,-0.5854243897,0.0710373726,AGTR1
ENSG00000176715.11,-0.4066922282,0.0710373726,ACSF3
ENSG00000140688.12,-0.2720697481,0.0710911572,C16orf58
ENSG00000083896.8,-0.2931796352,0.0710985972,YTHDC1
ENSG00000169203.12,-0.6829542659,0.0712151125,NPIPL3
ENSG00000084733.6,0.2723397321,0.0712598382,RAB10
ENSG00000008018.8,0.2895030795,0.0712605613,PSMB1
ENSG00000106399.7,0.3228872038,0.0712711245,RPA3
ENSG00000122642.6,-0.2743138748,0.0714057519,FKBP9
ENSG00000173846.8,0.4642917129,0.0715970181,PLK3
ENSG00000162729.9,-0.3129610299,0.0716789891,IGSF8
ENSG00000073670.9,-0.6575626717,0.071807036,ADAM11
ENSG00000148926.5,-0.6002090705,0.071807036,ADM
ENSG00000173933.14,-0.3759591851,0.0718081473,RBM4
ENSG00000054598.5,-0.3672603954,0.0719033364,FOXC1
ENSG00000239900.6,0.290445801,0.0719033364,ADSL
ENSG00000137154.8,0.2344714159,0.0719033364,RPS6
ENSG00000116729.9,0.3968167218,0.0720848815,WLS
ENSG00000151687.10,-0.4446870238,0.0721749926,ANKAR
ENSG00000090905.13,-0.4043237337,0.0721749926,TNRC6A
ENSG00000217094.2,0.5438394966,0.07223823,PPIAP31
ENSG00000143149.8,-0.3081089262,0.0722492657,ALDH9A1
ENSG00000174125.3,0.5933943399,0.0723537446,TLR1
ENSG00000151090.13,-0.3668713608,0.0724118786,THRB
ENSG00000175063.12,0.7409020441,0.0724239932,UBE2C
ENSG00000174886.8,0.4532664686,0.0724239932,NDUFA11
ENSG00000166741.3,0.3643254155,0.0724239932,NNMT
ENSG00000137814.4,0.3293620058,0.0724751659,HAUS2
ENSG00000188582.4,0.6583937616,0.0725521414,PAQR9
ENSG00000132382.10,-0.305882434,0.0725645988,MYBBP1A
ENSG00000099246.12,0.2665940744,0.0725645988,RAB18
ENSG00000104723.16,0.2317056634,0.0726710648,TUSC3
ENSG00000234040.3,0.5100528419,0.0727621592,RP11-254B13.4
ENSG00000245958.2,-0.4500489377,0.0728292393,RP11-33B1.1
ENSG00000231764.2,-0.4228203116,0.0728961872,DLX6-AS1
ENSG00000128245.10,0.2682677873,0.0728969553,YWHAH
ENSG00000100077.9,-0.3850739454,0.0729325115,ADRBK2
ENSG00000185532.10,-0.3739593656,0.0729805209,PRKG1
ENSG00000132024.13,-0.3568762556,0.0729805209,CC2D1A
ENSG00000105011.4,0.680824457,0.0729882985,ASF1B
ENSG00000250771.2,0.7267397051,0.0730152983,RP11-153M7.3
ENSG00000175166.12,0.2259311546,0.0731233481,PSMD2
ENSG00000170801.5,0.3583310728,0.0731364463,HTRA3
ENSG00000026025.9,0.3430041253,0.0731364463,VIM
ENSG00000169375.11,-0.2997572488,0.0731364463,SIN3A
ENSG00000112936.14,-0.7292163412,0.0731966599,C7
ENSG00000203706.4,-0.3283848761,0.0731966599,SERTAD4-AS1
ENSG00000126091.15,-0.3178134171,0.0731966599,ST3GAL3
ENSG00000233117.1,0.6982027219,0.0732472632,LINC00702
ENSG00000164185.4,0.662535508,0.0733239866,ZNF474
ENSG00000197620.6,0.3747363087,0.0735532756,CXorf40A
ENSG00000197249.8,-0.3330446513,0.0735532756,SERPINA1
ENSG00000160460.11,-0.5518785894,0.0736507246,SPTBN4
ENSG00000246982.2,-0.636263678,0.0736766217,RP1-179N16.6
ENSG00000254126.2,0.4929618696,0.0736766217,CD8BP
ENSG00000130669.13,-0.3461299815,0.0736766217,PAK4
ENSG00000125657.3,0.7083662188,0.0737105525,TNFSF9
ENSG00000084710.9,-0.6606949495,0.0737105525,EFR3B
ENSG00000197857.9,-0.4279221664,0.0737105525,ZNF44
ENSG00000237550.4,0.4145477233,0.0737105525,RPL9P9
ENSG00000138382.9,0.2739429059,0.0737354192,METTL5
ENSG00000161638.6,0.3975494012,0.0738360554,ITGA5
ENSG00000168564.5,0.3263593208,0.0738360554,CDKN2AIP
ENSG00000182310.7,-0.4827545713,0.0738635591,LINC00085
ENSG00000173915.8,0.4373472487,0.0738726404,USMG5
ENSG00000166797.6,0.3569729809,0.0738726404,FAM96A
ENSG00000166986.8,0.3014004347,0.0739586742,MARS
ENSG00000226054.1,0.4556588391,0.0740374031,MEMO1P1
ENSG00000183943.5,0.6192400196,0.0740640751,PRKX
ENSG00000198026.6,-0.4127929006,0.0740825324,ZNF335
ENSG00000163501.5,-0.7361389986,0.0742352908,IHH
ENSG00000170142.7,0.3193797374,0.0742474412,UBE2E1
ENSG00000152422.11,0.4615378696,0.0746245315,XRCC4
ENSG00000176624.9,0.3497629456,0.0746245315,MEX3C
ENSG00000176225.8,-0.4189331601,0.0747603814,RTTN
ENSG00000120049.14,-0.6856714722,0.0748827739,KCNIP2
ENSG00000172469.10,0.3493078395,0.0748930178,MANEA
ENSG00000243007.1,0.4377933865,0.0751040265,RP11-106M3.1
ENSG00000269416.1,-0.699236727,0.0752343469,CTB-175P5.4
ENSG00000181656.6,-0.4895068666,0.0752343469,GPR88
ENSG00000198917.7,-0.2927446489,0.0753476359,C9orf114
ENSG00000151491.8,-0.2487267745,0.0753476359,EPS8
ENSG00000114354.8,0.2384597367,0.0753476359,TFG
ENSG00000178188.10,-0.3056353133,0.0754723734,SH2B1
ENSG00000187479.4,0.5600844705,0.0756372878,C11orf96
ENSG00000239246.2,0.3376097004,0.0756372878,RP11-464D20.2
ENSG00000116095.5,0.2807024562,0.0757141278,PLEKHA3
ENSG00000100316.11,0.2279161391,0.0757141278,RPL3
ENSG00000260006.1,0.4115753795,0.0757263228,RP11-469M7.1
ENSG00000089057.10,-0.3089744024,0.0757350282,SLC23A2
ENSG00000164972.8,-0.7028353305,0.0757621518,C9orf24
ENSG00000255027.2,-0.6299096391,0.0758190912,RP11-680F20.9
ENSG00000205583.9,-0.4847674128,0.0758190912,STAG3L1
ENSG00000269696.1,-0.6891406698,0.0758225066,AC007228.11
ENSG00000119004.10,0.3995675513,0.0758259443,CYP20A1
ENSG00000012660.9,0.3212987296,0.0758259443,ELOVL5
ENSG00000026103.15,0.4739371808,0.0759612324,FAS
ENSG00000060138.8,0.2854620575,0.0760736507,CSDA
ENSG00000168255.12,-0.4150288385,0.0761943953,POLR2J3
ENSG00000261889.1,-0.7263304971,0.0762289595,RP11-473M20.16
ENSG00000156110.8,0.3200402857,0.0762417075,ADK
ENSG00000112249.9,0.2561750244,0.0762573363,ASCC3
ENSG00000106268.11,0.4673613381,0.0763892584,NUDT1
ENSG00000087087.14,-0.3238291265,0.0764770099,SRRT
ENSG00000221963.4,-0.5038596674,0.076536251,APOL6
ENSG00000132635.12,-0.315639526,0.076536251,PCED1A
ENSG00000165629.15,0.3017761094,0.076536251,ATP5C1
ENSG00000229932.2,0.3720004563,0.0766514967,YWHAZP3
ENSG00000170037.9,-0.3151589889,0.0766514967,CNTROB
ENSG00000135835.6,-0.3121371729,0.0766608167,KIAA1614
ENSG00000126012.7,-0.2605777792,0.0767503372,KDM5C
ENSG00000160746.8,0.3016687136,0.0768437328,ANO10
ENSG00000109466.9,0.4313801571,0.0770423534,KLHL2
ENSG00000198035.9,-0.6802309021,0.0770712086,AGAP9
ENSG00000148572.10,0.3160504876,0.0770712086,NRBF2
ENSG00000082996.14,0.2819241559,0.0770712086,RNF13
ENSG00000163818.12,0.2744097998,0.0770712086,LZTFL1
ENSG00000065150.13,0.3115476323,0.0770830534,IPO5
ENSG00000174307.5,0.415294141,0.0771050943,PHLDA3
ENSG00000101443.13,-0.699842602,0.0771371411,WFDC2
ENSG00000147874.6,0.3533112306,0.0771791945,HAUS6
ENSG00000166582.5,-0.704628671,0.077202989,CENPV
ENSG00000233937.2,-0.6498079023,0.077202989,CTC-338M12.4
ENSG00000135698.5,0.3092204637,0.0773325561,MPHOSPH6
ENSG00000169371.9,-0.3078029626,0.0773611621,SNUPN
ENSG00000232044.3,0.7148092622,0.0774188622,AC073479.1
ENSG00000153162.8,0.7006468044,0.0774846692,BMP6
ENSG00000115415.14,0.3202802799,0.077601733,STAT1
ENSG00000047230.10,-0.295092625,0.0776812758,CTPS2
ENSG00000108771.8,-0.4584954878,0.0782866475,DHX58
ENSG00000110811.14,-0.2472095923,0.0783940715,LEPREL2
ENSG00000258734.2,-0.5524928134,0.0784090296,RP11-112J1.3
ENSG00000240024.1,-0.3106684278,0.0784090296,RP11-393B14.1
ENSG00000164934.9,0.2575805115,0.0784090296,DCAF13
ENSG00000119640.4,-0.3998546886,0.0786196121,ACYP1
ENSG00000131966.7,0.296625708,0.0787262726,ACTR10
ENSG00000196189.8,-0.5434283497,0.078891116,SEMA4A
ENSG00000188385.7,-0.6502032436,0.0791931553,JAKMIP3
ENSG00000259943.1,-0.3574670719,0.0792117895,RP1-39G22.7
ENSG00000188501.7,-0.50733318,0.079224868,LCTL
ENSG00000167065.9,0.4750034085,0.079224868,DUSP18
ENSG00000135637.9,-0.4411720188,0.079224868,CCDC142
ENSG00000146731.6,0.2822875825,0.079224868,CCT6A
ENSG00000013810.14,0.5546875523,0.0792672802,TACC3
ENSG00000128045.5,0.7080908572,0.079276008,RASL11B
ENSG00000132199.13,-0.3931419212,0.079276008,ENOSF1
ENSG00000164050.8,-0.3493567461,0.079276008,PLXNB1
ENSG00000014641.13,0.3078460681,0.079357271,MDH1
ENSG00000239470.2,0.4833035706,0.0794371523,RP11-16F15.2
ENSG00000138400.8,-0.4980528522,0.0794540776,MDH1B
ENSG00000137692.6,0.3199089205,0.0794540776,DCUN1D5
ENSG00000259820.1,-0.5653019306,0.0795152138,AC083843.1
ENSG00000104689.5,0.6547314638,0.0796982115,TNFRSF10A
ENSG00000116922.9,-0.3167501328,0.0796982115,C1orf109
ENSG00000136114.11,-0.6346848202,0.079773861,THSD1
ENSG00000164161.5,-0.439442986,0.0799730475,HHIP
ENSG00000157551.12,0.4436786863,0.0801035213,KCNJ15
ENSG00000171612.5,0.4698834146,0.0802004582,SLC25A33
ENSG00000086065.9,0.2791227153,0.0802231465,CHMP5
ENSG00000082014.12,-0.5263816806,0.0802426649,SMARCD3
ENSG00000187689.5,0.7255747706,0.0803424575,AMTN
ENSG00000081853.13,-0.4007064695,0.0804686931,PCDHGA2
ENSG00000238041.3,-0.6565835536,0.0804805199,RP11-59K5.1
ENSG00000167578.12,-0.4253318127,0.0804805199,RAB4B
ENSG00000114054.9,0.3531041975,0.0807874188,PCCB
ENSG00000226137.3,-0.3258320966,0.08081559,BAIAP2-AS1
ENSG00000167900.7,0.7091722041,0.0810591025,TK1
ENSG00000180773.10,0.3025886749,0.0810625785,SLC36A4
ENSG00000065978.13,0.3162276724,0.0813038818,YBX1
ENSG00000175886.9,0.2763095212,0.0813167806,RPL7AP66
ENSG00000107779.6,0.2559095004,0.0814574808,BMPR1A
ENSG00000237094.5,-0.5111914932,0.0814967299,RP4-669L17.10
ENSG00000174231.12,-0.3693271141,0.08150182,PRPF8
ENSG00000117020.12,0.3851667559,0.0815056966,AKT3
ENSG00000125743.6,0.264539261,0.0815056966,SNRPD2
ENSG00000188488.8,-0.3760526305,0.0815604028,SERPINA5
ENSG00000166136.11,0.375494472,0.0815604028,NDUFB8
ENSG00000224505.2,-0.6826781738,0.0815706181,AC002117.1
ENSG00000162694.9,0.322961524,0.0816241119,EXTL2
ENSG00000174851.9,0.3112173259,0.0817341798,YIF1A
ENSG00000010803.12,-0.2893585209,0.0817528867,SCMH1
ENSG00000204311.6,-0.5253467471,0.0818274591,DFNB59
ENSG00000237037.4,-0.4712383134,0.0818682669,RP4-669P10.18
ENSG00000172197.9,-0.3672667421,0.0818764379,MBOAT1
ENSG00000103472.5,-0.5855004099,0.0820013719,RRN3P2
ENSG00000196418.7,0.6359010389,0.0820811223,ZNF124
ENSG00000146416.11,0.2785921474,0.0821990247,AIG1
ENSG00000038002.4,0.2884058704,0.0824341132,AGA
ENSG00000104164.6,0.2955004847,0.0825283203,BLOC1S6
ENSG00000217555.7,0.3774419852,0.0827444617,CKLF
ENSG00000250571.2,-0.4424520909,0.0828193706,GLI4
ENSG00000165338.11,0.3663258198,0.0828509766,HECTD2
ENSG00000153130.12,0.3603513892,0.0828509766,SCOC
ENSG00000073060.10,-0.4132894101,0.082852813,SCARB1
ENSG00000143742.8,0.3074615948,0.082852813,SRP9
ENSG00000204632.7,-0.4035897005,0.0828576618,HLA-G
ENSG00000206172.4,0.6101045838,0.082880232,HBA1
ENSG00000163935.9,0.3898272458,0.082880232,SFMBT1
ENSG00000160218.8,0.2877860775,0.082880232,TRAPPC10
ENSG00000137970.7,0.4649258233,0.0830661196,RP11-122C9.1
ENSG00000167394.8,0.4308336393,0.0830661196,ZNF668
ENSG00000213228.5,0.3677328758,0.0830661196,RPL12P38
ENSG00000230629.2,0.3111875517,0.0831674635,RPS23P8
ENSG00000143543.10,0.304251248,0.0831674635,JTB
ENSG00000176209.6,0.2968680608,0.0831674635,C8orf40
ENSG00000134748.11,-0.2794223084,0.0831674635,PRPF38A
ENSG00000062598.13,-0.2416318375,0.0831707218,ELMO2
ENSG00000164086.8,-0.3468011882,0.0831936941,DUSP7
ENSG00000204253.3,-0.4032631527,0.0832601172,AC019178.1
ENSG00000084093.11,0.2987656065,0.0833923011,REST
ENSG00000104643.5,0.2882692084,0.0833923011,MTMR9
ENSG00000213865.3,-0.5455197471,0.0835948034,C8orf44
ENSG00000213315.4,0.3907320731,0.0836382382,CTD-3035D6.1
ENSG00000200488.1,-0.7182727001,0.0836723824,7SK
ENSG00000037965.4,-0.5760608914,0.0836723824,HOXC8
ENSG00000177917.6,0.3129334303,0.0836723824,ARL6IP6
ENSG00000169439.7,-0.3290837127,0.0837200895,SDC2
ENSG00000189339.7,-0.2869710042,0.0837200895,SLC35E2B
ENSG00000244026.2,-0.4442498745,0.0839558257,FAM86DP
ENSG00000165698.11,-0.4091870231,0.0839891401,C9orf9
ENSG00000182993.3,0.4241610331,0.0840297723,C12orf60
ENSG00000143850.7,-0.6479006767,0.0840302764,PLEKHA6
ENSG00000243716.6,-0.4349993681,0.0840302764,NPIPL3
ENSG00000111860.9,0.4056879449,0.0840302764,CEP85L
ENSG00000049239.8,-0.2986567422,0.0840302764,H6PD
ENSG00000006007.7,0.2734309145,0.0840302764,GDE1
ENSG00000183111.7,-0.4507839903,0.0840973093,ARHGEF37
ENSG00000163125.11,-0.3293947249,0.0841708391,RPRD2
ENSG00000262879.1,-0.5067729099,0.0842053152,RP11-156P1.3
ENSG00000021826.10,0.4537666773,0.0842298406,CPS1
ENSG00000204899.5,0.4055381881,0.0842298406,MZT1
ENSG00000100439.6,-0.366238073,0.0842298406,ABHD4
ENSG00000168004.5,-0.5312191396,0.0842752508,HRASLS5
ENSG00000197580.7,-0.5882926304,0.0843221236,BCO2
ENSG00000213609.3,0.4741943599,0.0843221236,RP11-170M17.2
ENSG00000136010.9,0.3034284594,0.0843221236,ALDH1L2
ENSG00000116675.10,0.4543283527,0.084377368,DNAJC6
ENSG00000261088.1,-0.6707614912,0.0844700113,RP11-61A14.3
ENSG00000184009.5,0.328833251,0.0846346474,ACTG1
ENSG00000170017.8,0.359958603,0.0847351499,ALCAM
ENSG00000163874.8,0.3726981094,0.0847568376,ZC3H12A
ENSG00000093144.14,0.3259940769,0.0847883955,ECHDC1
ENSG00000230373.4,-0.4661600533,0.0848063122,GOLGA6L5
ENSG00000106004.4,-0.3586091818,0.0849094121,HOXA5
ENSG00000102221.9,0.6336716077,0.0850732291,PHF16
ENSG00000235944.3,-0.5605159812,0.085396785,ZNF815P
ENSG00000124257.6,-0.627536689,0.0854644793,NEURL2
ENSG00000116661.9,-0.2814965778,0.0854912653,FBXO2
ENSG00000148468.12,-0.4013943364,0.0856766707,FAM171A1
ENSG00000215012.4,-0.3717606612,0.0856766707,C22orf29
ENSG00000104731.9,0.3577214518,0.0856766707,KLHDC4
ENSG00000196581.5,0.702362142,0.0857325796,AJAP1
ENSG00000130813.13,-0.2971597166,0.0857325796,C19orf66
ENSG00000188459.3,-0.5833842947,0.0858451247,WASF4P
ENSG00000131469.8,0.2886716819,0.0861037724,RPL27
ENSG00000129559.8,0.3278867524,0.0862289303,NEDD8
ENSG00000234465.5,0.4726207824,0.0862406309,PINLYP
ENSG00000183889.8,-0.3783179229,0.086278849,PKD1P1
ENSG00000140612.9,0.249561545,0.086278849,SEC11A
ENSG00000100387.8,0.4544475726,0.0863739327,RBX1
ENSG00000127870.12,0.2968128873,0.0863739327,RNF6
ENSG00000198520.6,-0.7019489884,0.0863873809,C1orf228
ENSG00000262227.1,-0.686852874,0.0863993023,RP5-1050D4.5
ENSG00000197021.4,0.2832846829,0.0863993023,CXorf40B
ENSG00000132388.8,0.2624014963,0.086461079,UBE2G1
ENSG00000116171.11,0.3008113554,0.0864976374,SCP2
ENSG00000159363.13,-0.4111237801,0.0864985797,ATP13A2
ENSG00000111181.8,0.6369657955,0.0866524488,SLC6A12
ENSG00000180626.9,-0.4346144515,0.0866524488,ZNF594
ENSG00000100068.7,-0.6660328847,0.0866539519,LRP5L
ENSG00000101605.8,-0.5095211377,0.0866539519,MYOM1
ENSG00000134686.12,-0.3066477217,0.0866539519,PHC2
ENSG00000067560.6,0.2783238446,0.0866539519,RHOA
ENSG00000091656.11,-0.4845707643,0.0867106893,ZFHX4
ENSG00000247746.4,-0.4415609936,0.0867106893,USP51
ENSG00000141905.13,-0.3136628195,0.0867304872,NFIC
ENSG00000186063.8,0.3285332045,0.0869048874,AIDA
