EntrezID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
12211	6319.41812356113	0.328423072699917	0.0969991093580978	3.38583596151854	0.00070961788350411	0.00198524676971424	Birc6
12215	1701.28498395158	0.134719311172952	0.085942607220783	1.56754973498609	0.116986250605189	0.181764557342109	Bsg
12217	332.629185728522	-0.536096043768876	0.167906811353415	-3.19281891811099	0.00140891268856069	0.00370133236243803	Bsn
12226	6010.79215222263	1.77255182134066	0.13323507969319	13.3039423657977	2.1957825642633e-40	2.07172084938242e-38	Btg1
12227	4471.84418475537	1.89080676232243	0.237803960334671	7.95111553088277	NA	NA	Btg2
12228	192.438105484733	-0.217221587787359	0.162111043185973	-1.33995552380823	0.180259805019411	0.262495371373604	Btg3
12229	3376.53635091038	0.504074181822332	0.0753594595080481	6.68893042907903	2.2480756672453e-11	2.01366397979045e-10	Btk
12234	1929.93601691316	-0.143906462393057	0.0948042689702784	-1.51793230364101	0.129031465385941	0.197899519249476	Btrc
12235	1758.20015147786	-0.999243528307897	0.132054003555064	-7.56693096314367	3.82144852695646e-14	4.58330934557215e-13	Bub1
12236	5000.20263117957	-0.806474484351563	0.113047004266188	-7.13397484158523	9.75111616244693e-13	1.02678170627486e-11	Bub1b
12237	3444.64684822227	-0.554238598154693	0.1056947830486	-5.24376494438561	1.57332613869813e-07	8.36300401048835e-07	Bub3
12238	425.078173460712	-0.0235742191997479	0.134396287255112	-0.175408262246107	0.860758848902859	0.902362193266497	Commd3
12257	895.76378222153	0.0988943322658721	0.138614659984114	0.7134478580924	0.475568667547015	0.577414311417406	Tspo
12259	33.3684803523973	1.5389861845627	0.383159228900289	4.01657083656779	5.90511197253924e-05	0.000204833571547455	C1qa
12260	27.8778745917386	2.02085575622735	0.35861675973442	5.63514030332529	1.749158711912e-08	1.06187533170336e-07	C1qb
12261	2107.38667495653	-0.830971310186391	0.085026927362257	-9.77303703620901	1.46978769381205e-22	3.86998517891629e-21	C1qbp
12262	30.1177312105423	1.9901499774966	0.343734111014757	5.78979482606879	7.04724551913551e-09	4.52061834377633e-08	C1qc
12265	574.182545486918	0.0190691963925053	0.112391792776779	0.169667160932103	0.865271901351308	0.905736611542796	Ciita
12269	49.1607218720292	-1.40657193675151	0.309966756358673	-4.53781545245425	5.68399677960502e-06	2.35989041212644e-05	C4bp
12282	2554.29049525188	0.130448096067818	0.0890094077922294	1.46555402741604	0.142769823405116	0.215755464574576	Hyou1
12283	3177.72346771337	-0.000522906016953971	0.0774464997884377	-0.00675183537516099	0.994612855727984	0.997008084915206	Cab39
12287	307.474107363106	0.306841703764605	0.20851779686418	1.47153724228378	0.141145883464649	0.213700681009194	Cacna1b
12290	2922.3172622413	1.37625398721337	0.372971061615591	3.68997525237449	NA	NA	Cacna1e
12295	170.278149631975	0.627983736630288	0.205117707535054	3.06157739464287	0.00220174064017798	0.00555191704411918	Cacnb1
12296	588.280297080511	-0.384153153743188	0.138532229455699	-2.77302368735815	0.00555380779316334	0.012708207727202	Cacnb2
12301	1725.15441545938	-0.67266124571324	0.116284347909409	-5.78462413735404	7.26746391900543e-09	4.65397208659386e-08	Cacybp
12304	3295.23731577002	0.603237612625667	0.0969127215595053	6.22454516722321	4.82955003007557e-10	3.61402283149475e-09	Pdia4
12313	10055.1568190852	0.175731712646068	0.0689912986513993	2.54715762829757	0.0108604364158137	0.0230438270426992	Calm1
12314	5900.53369378622	-0.520620405709149	0.0956219217240424	-5.44457166643879	5.19301934702425e-08	2.95157455055264e-07	Calm2
12315	3542.64187044057	-0.000265074056274534	0.0891633684740675	-0.00297290311941982	0.997627969994313	0.998333381321868	Calm3
12316	2810.90037683582	-0.840104365718818	0.126470290997367	-6.64270129445902	3.07985612195818e-11	2.72210234292041e-10	Aspm
12317	5470.28515404884	0.42298275763349	0.0891067791875754	4.74692006029177	2.06537532597082e-06	9.27575543063926e-06	Calr
12321	2500.83697641333	-0.400823246406921	0.0845603904667769	-4.74008272897464	2.1363097498263e-06	9.55691987357323e-06	Calu
12323	230.345397644517	-0.26070892502316	0.177235051994391	-1.47097835382704	0.141296970916554	0.213876896357568	Camk2b
12325	574.904022481606	-0.0271424054628355	0.114306400840843	-0.237453067047643	0.812305325111836	0.866652929788561	Camk2g
12328	270.063504922457	0.125687157327992	0.136364281823159	0.921701457651404	0.356684320041212	0.45797004666666	Caml
12330	7612.61550485979	-0.140411635907221	0.0878290451907791	-1.59869250089448	0.109888944712512	0.172512844153502	Canx
12331	12541.5568124414	0.357829549382872	0.077937999398643	4.59120778238891	4.40688333118445e-06	1.86243871129789e-05	Cap1
12332	580.52155563828	1.0393911279811	0.132108283537371	7.86772108568858	3.61159653147488e-15	4.81064657992455e-14	Capg
12333	827.588373486949	0.472894269351266	0.101510070931823	4.65859461046852	3.18375475828787e-06	1.3816202136196e-05	Capn1
12334	826.408809097929	0.478570939766501	0.112801717778819	4.24258556686947	2.20959251466238e-05	8.28377697053227e-05	Capn2
12336	2091.14529578836	0.204456601014207	0.0804317796753683	2.54198777945007	0.0110224027260839	0.023339376036043	Capns1
12337	1080.05815333745	0.319718017759999	0.0988335043538655	3.23491532401071	0.00121678810652396	0.00324610625402079	Capn5
12339	1926.35244257796	0.383374516794664	0.076139176384788	5.03518077024089	4.77398098817218e-07	2.34494632312735e-06	Capn7
12340	958.838503287522	-0.0219481497372479	0.0987792843097182	-0.222193852593935	0.824162979437644	0.876084241216131	Capza1
12343	3449.18654159202	0.0109119384040766	0.0867460631062271	0.125791742164876	0.899896778646466	0.931148905852248	Capza2
12345	5382.00138604489	0.0725182637997433	0.0820920659711469	0.88337725384121	0.377032476254119	0.479528386446769	Capzb
12349	10747.7697187599	-1.63699095216798	0.107071356473626	-15.2887850316084	9.08288467411076e-53	1.86975309600513e-50	Car2
12350	896.580079885918	-1.00157124791495	0.178529803248224	-5.61010671435281	2.02201890194559e-08	1.21837669014518e-07	Car3
12355	28.9519595243601	0.504720456758898	0.323244628850947	1.56141946906605	0.118424811173345	0.183747528039552	Nr1i3
12359	6909.78031113126	0.683450210523956	0.0905869363155556	7.54468843215082	4.53370072342964e-14	5.3784210160578e-13	Cat
12361	314.245476695075	-0.162468218612418	0.130280211067473	-1.24706751149087	0.212372744244498	0.301957077776743	Cask
12362	31.5598165590549	-0.253074177173124	0.3596234172384	-0.70371996105403	0.481607186930828	0.58300955449012	Casp1
12366	3067.62513246495	-0.304638291586608	0.0722884229830366	-4.21420580247124	2.5065864775364e-05	9.26226243429085e-05	Casp2
12367	1448.58046439072	-0.464205759336553	0.102128108494671	-4.54532808037637	5.48497512601846e-06	2.28312089620518e-05	Casp3
12368	239.228084025053	0.258896093159349	0.148569821663923	1.74258870516108	0.0814054843856151	0.134042014865319	Casp6
12369	593.401997960395	-0.566465299052345	0.113293184259512	-4.99999450765532	5.73319475134664e-07	2.78111529454784e-06	Casp7
12370	2477.62346973595	-0.083786183758894	0.0800278807515568	-1.0469624207469	0.295116910562613	0.393976377949523	Casp8
12371	436.879021418103	0.653671828917303	0.117041427903181	5.5849611597189	2.33752449431717e-08	1.39512136661355e-07	Casp9
12380	1117.55299481229	0.353232290554483	0.100532469064515	3.51361399795921	0.00044205468353505	0.00129059905285813	Cast
12385	1692.53159744476	-0.176196804658941	0.105541137785845	-1.66946091690299	0.0950260697238881	0.152651129599015	Ctnna1
12387	7209.17987987328	-0.300014202582674	0.075694562326001	-3.96348421027357	7.38637511151734e-05	0.000250986011442375	Ctnnb1
12394	4111.7884180782	-0.749452926809062	0.114523398628436	-6.54410308971543	5.98535007321917e-11	5.09903186824586e-10	Runx1
12396	827.581702440977	-0.280563151564372	0.105894317690306	-2.64946370762683	0.00806196305909173	0.0176711817993158	Cbfa2t2
12398	1301.83785196726	0.590317094455672	0.1179410681278	5.0051869448563	5.58078425966279e-07	2.71183001664816e-06	Cbfa2t3
12399	81.9484629111053	0.321140495260395	0.289584168166401	1.10897117509498	0.267442617093964	0.36364865216812	Runx3
12400	5120.02408140548	-0.284832790867191	0.0738254421980206	-3.85819281790673	0.000114228517758403	0.000374000947964327	Cbfb
12402	1267.23070114654	0.0665404025892622	0.109260666501122	0.609006010306358	0.542520455074471	0.639102756461675	Cbl
12404	39.3742051411343	-0.896144589111353	0.330555250636679	-2.71102814850255	0.00670749318174991	0.0150172509004889	Cbln1
12405	47.3224372380434	-0.0040378931075696	0.326986172218986	-0.0123488191569929	0.990147318262507	0.994333134646831	Cbln2
12412	1721.29552054868	-0.263426311539104	0.085389627475053	-3.08499192851105	0.00203557677240921	0.00516860287445998	Cbx1
